,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
229,Mercedes-Benz,GLC-класс,2018,внедорожник,2 698 053,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****21,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1285287649
230,Mercedes-Benz,GLC-класс,2018,внедорожник,2 698 053,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****14,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1443363466
231,Mercedes-Benz,GLC-класс,2018,внедорожник,2 698 053,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****32,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1584884332
232,Mercedes-Benz,GLE-класс,2018,внедорожник,6 200 362,3.0,белый,полный,левый,дизель,,,5,249 л.с.,,WDC16602*1B****33,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_2018_1050443936
233,Mercedes-Benz,GLE-класс,2018,внедорожник,6 144 430,3.0,серый,полный,левый,дизель,,,5,249 л.с.,,WDC16602*1B****33,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_2018_1287674702
234,Mercedes-Benz,GLC-класс,2018,внедорожник,2 698 053,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****26,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1293350860
235,Mercedes-Benz,GLC-класс,2018,внедорожник,2 698 053,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****81,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1446900403
236,Mercedes-Benz,GLC-класс,2018,внедорожник,2 698 053,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****94,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1417262481
237,Mercedes-Benz,GLC-класс,2018,внедорожник,2 698 053,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****91,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1632168905
238,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****64,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1212698262
239,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****06,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1561166430
240,Mercedes-Benz,GLC-класс,2018,внедорожник,2 698 076,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****18,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1273810206
241,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****55,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1490654585
242,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****59,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1536057888
243,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****80,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1274005315
244,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****37,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_970257248
