,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
525,Infiniti,QX50,2015,хетчбэк,1 730 000,2.5,фиолетовый,полный,левый,бензин,не битый,1,5,222 л.с.,39000 км,JN1JDRJ5*U0****33,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx50_2015_1354616214
526,Infiniti,FX35,2009,внедорожник,930 000,3.5,чёрный,полный,левый,бензин,не битый,3,5,307 л.с.,118000 км,JN1TANS5*U0****65,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx35_2009_1699144490
527,Infiniti,QX50,2013,универсал,1 250 000,2.5,красный,полный,левый,бензин,не битый,2,5,222 л.с.,90000 км,JN1TDNJ5*U0****54,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx50_2013_1587784685
528,Infiniti,FX35,2007,хетчбэк,700 000,3.5,чёрный,полный,левый,бензин,не битый,4+,5,280 л.с.,202000 км,JN1TANS5*U0****67,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx35_2007_937305836
529,Infiniti,FX37,2012,внедорожник,1 260 000,3.7,белый,полный,левый,бензин,не битый,2,,333 л.с.,84214 км,Z8NTCNS5*CS****90,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx37_2012_1446647152
530,Infiniti,FX35,2007,внедорожник,615 000,3.5,синий,полный,левый,бензин,не битый,1,5,280 л.с.,32000 км,JN1TANS5*U0****16,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx35_2007_1128399186
531,Infiniti,EX35,2009,внедорожник,849 000,3.5,коричневый,полный,левый,бензин,не битый,2,5,302 л.с.,102000 км,JN1TANJ5*U0****61,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_ex35_2009_1278095377
532,Infiniti,M35,2008,седан,565 000,3.5,золотой,полный,левый,бензин,не битый,3,5,307 л.с.,97000 км,JN1BCNY5*U0****12,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_m35_2008_1583614854
533,Infiniti,FX35,2007,внедорожник,655 000,3.5,чёрный,полный,левый,бензин,не битый,2,,280 л.с.,174000 км,JN1TANS5*U0****72,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx35_2007_1212599378
534,Infiniti,FX30,2012,внедорожник,1 450 000,3.0,чёрный,полный,левый,дизель,не битый,2,5,238 л.с.,88000 км,JN1TDNS5*U0****46,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx30_2012_1257519692
535,Infiniti,QX70,2014,внедорожник,2 130 000,3.7,чёрный,полный,левый,бензин,не битый,1,,333 л.с.,32000 км,JN1TCNS5*U0****28,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx70_2014_1569251076
536,Infiniti,M35,2008,седан,660 000,3.5,золотой,полный,левый,бензин,не битый,3,5,307 л.с.,120000 км,JN1BCNY5*U0****10,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_m35_2008_1026208344
537,Infiniti,QX50,2015,внедорожник,1 585 000,2.5,чёрный,полный,левый,бензин,не битый,1,,222 л.с.,73147 км,JN1TDNJ5*U0****57,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx50_2015_981275653
538,Infiniti,FX45,2004,внедорожник,475 000,4.5,коричневый,полный,левый,бензин,не битый,3,5,316 л.с.,184000 км,JNRBS08W*4X****10,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx45_2004_1444626158
539,Infiniti,FX35,2006,внедорожник,580 000,3.5,золотой,полный,левый,бензин,не битый,2,5,280 л.с.,154000 км,JNRAS08W*6X****59,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx35_2006_1280395344
540,Infiniti,FX35,2007,внедорожник,760 000,3.5,оранжевый,полный,левый,бензин,не битый,3,5,280 л.с.,147000 км,JN1TANS5*U0****89,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx35_2007_1319930280
541,Infiniti,Q50,2014,седан,1 399 000,2.0,чёрный,задний,левый,бензин,не битый,1,4,211 л.с.,59500 км,JN1BCAV3*U0****59,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_q50_2014_1348783714
542,Infiniti,JX,2013,внедорожник,1 350 000,3.5,белый,полный,левый,бензин,не битый,2,5,262 л.с.,91000 км,5N1AL0MM*DC****42,вариатор,https://www.avito.ru/moskva/avtomobili/infiniti_jx_2013_1715181585
543,Infiniti,QX80,2013,внедорожник,1 999 000,5.6,чёрный,полный,левый,бензин,не битый,1,5,405 л.с.,146000 км,Z8NJANZ6*DS****29,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx80_2013_1365583450
544,Infiniti,FX45,2004,внедорожник,680 000,4.5,серебряный,полный,левый,бензин,не битый,1,5,318 л.с.,68000 км,1NRBS08W*4X****58,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx45_2004_1234296785
545,Infiniti,FX37,2012,универсал,1 110 000,3.7,чёрный,полный,левый,бензин,не битый,2,5,333 л.с.,200000 км,Z8NTCNS5*CS****72,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx37_2012_1118768040
546,Infiniti,FX35,2007,универсал,650 000,3.5,синий,полный,левый,бензин,не битый,4+,5,280 л.с.,180000 км,JN1TANS5*U0****35,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx35_2007_1274948849
547,Infiniti,FX37,2011,внедорожник,1 180 000,3.7,чёрный,полный,левый,бензин,не битый,3,5,333 л.с.,190000 км,JN1TCNS5*U0****65,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx37_2011_1610992575
548,Infiniti,EX37,2010,внедорожник,774 457,3.7,серый,полный,левый,бензин,не битый,3,5,330 л.с.,120000 км,JN1TBNJ5*U0****14,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_ex37_2010_1295576776
549,Infiniti,FX37,2011,внедорожник,1 365 000,3.7,чёрный,полный,левый,бензин,не битый,2,5,333 л.с.,125000 км,JN1TCNS5*U0****27,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx37_2011_1589330887
