,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
898,Mazda,5,2008,минивэн,535 000,1.8,чёрный,передний,левый,бензин,не битый,3,5,115 л.с.,91500 км,JMZCR198*80****93,механика,https://www.avito.ru/moskva/avtomobili/mazda_5_2008_1442063719
899,Mazda,CX-7,2012,внедорожник,610 000,2.3,синий,полный,левый,бензин,не битый,2,,238 л.с.,91000 км,JMZER893*00****46,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-7_2012_1258890699
900,Mazda,3,2004,хетчбэк,297 000,1.6,оранжевый,передний,левый,бензин,не битый,4+,5,105 л.с.,143000 км,JMZBK14Z*51****00,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2004_1356489984
901,Mazda,6,2005,универсал,325 000,1.8,зелёный,передний,левый,бензин,не битый,1,5,119 л.с.,109000 км,JMZGY198*51****60,механика,https://www.avito.ru/moskva/avtomobili/mazda_6_2005_1678419450
902,Mazda,CX-5,2018,внедорожник,1 626 000,2.0,белый,передний,левый,бензин,,,,150 л.с.,,RUMKE5W7*01****13,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2018_1486717944
903,Mazda,6,2013,седан,949 000,2.0,серый,передний,левый,бензин,не битый,1,4,150 л.с.,101880 км,RUMGJ426*EV****02,автомат,https://www.avito.ru/moskva/avtomobili/mazda_6_2013_1700592951
904,Mazda,6,2013,седан,850 000,2.5,чёрный,передний,левый,бензин,не битый,4+,4,192 л.с.,129000 км,RUMGJ423*EV****12,автомат,https://www.avito.ru/moskva/avtomobili/mazda_6_2013_1284471743
905,Mazda,CX-5,2018,внедорожник,1 704 500,2.0,белый,передний,левый,бензин,,,,150 л.с.,,RUMKE5W7*01****10,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2018_1328550094
906,Mazda,3 MPS,2008,хетчбэк,580 000,2.3,белый,передний,левый,бензин,не битый,3,5,260 л.с.,215000 км,JMZBK14L*81****53,механика,https://www.avito.ru/moskva/avtomobili/mazda_3_mps_2008_1009113685
907,Mazda,3,2006,хетчбэк,310 000,1.6,чёрный,передний,левый,бензин,не битый,2,5,105 л.с.,168000 км,JMZBK14Z*71****93,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2006_1702203643
908,Mazda,5,2008,минивэн,480 000,2.0,чёрный,передний,левый,бензин,не битый,4+,5,145 л.с.,124000 км,JMZCR19F*80****28,автомат,https://www.avito.ru/moskva/avtomobili/mazda_5_2008_1448246957
909,Mazda,3,2014,седан,673 000,1.6,белый,передний,левый,бензин,не битый,2,,104 л.с.,92000 км,JMZBM42Z*31****92,механика,https://www.avito.ru/moskva/avtomobili/mazda_3_2014_1687708915
910,Mazda,3,2007,седан,260 000,1.6,синий,передний,левый,бензин,не битый,3,,105 л.с.,205000 км,JMZBK12Z*81****16,автомат,https://www.avito.ru/moskva_zelenograd/avtomobili/mazda_3_2007_1635093513
911,Mazda,3,2010,хетчбэк,500 000,1.6,серый,передний,левый,бензин,не битый,1,,105 л.с.,186375 км,JMZBL12Z*01****27,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2010_1400033198
912,Mazda,6,2008,седан,390 000,1.8,чёрный,передний,левый,бензин,не битый,4+,5,120 л.с.,200000 км,JMZGH128*01****91,механика,https://www.avito.ru/moskva/avtomobili/mazda_6_2008_1619717041
913,Mazda,6,2006,седан,310 000,1.8,синий,передний,левый,бензин,не битый,3,,120 л.с.,135000 км,JMZGG148*71****38,механика,https://www.avito.ru/moskva/avtomobili/mazda_6_2006_1521706308
914,Mazda,CX-5,2013,внедорожник,1 040 000,2.0,чёрный,полный,левый,бензин,не битый,1,,150 л.с.,153021 км,RUMKE897*EV****36,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2013_1147479717
915,Mazda,Tribute,2008,внедорожник,635 000,2.3,серый,передний,левый,бензин,не битый,3,5,150 л.с.,160000 км,4F2CZ02Z*8K****14,автомат,https://www.avito.ru/moskva/avtomobili/mazda_tribute_2008_1458796989
916,Mazda,6,2004,седан,200 000,3.0,серый,передний,левый,бензин,не битый,2,5,222 л.с.,186000 км,1YVFP80D*45****53,механика,https://www.avito.ru/moskva/avtomobili/mazda_6_2004_1369269445
917,Mazda,3,2007,седан,330 000,2.0,чёрный,передний,левый,бензин,не битый,3,4,149 л.с.,200000 км,JMZBK12F*81****41,механика,https://www.avito.ru/moskva/avtomobili/mazda_3_2007_1261848351
918,Mazda,3,2013,седан,550 000,1.6,серебряный,передний,левый,бензин,не битый,4+,4,105 л.с.,91000 км,JMZBL12Z*11****88,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2013_942000123
919,Mazda,6,2012,седан,780 000,2.0,коричневый,передний,левый,бензин,не битый,2,5,147 л.с.,93000 км,JMZGH12F*01****71,автомат,https://www.avito.ru/moskva/avtomobili/mazda_6_2012_1678481308
920,Mazda,3,2008,седан,355 000,1.6,чёрный,передний,левый,бензин,не битый,3,4,105 л.с.,174890 км,JMZBK12Z*81****58,механика,https://www.avito.ru/moskva/avtomobili/mazda_3_2008_1278771465
921,Mazda,CX-9,2012,внедорожник,1 155 000,3.7,белый,полный,левый,бензин,не битый,2,,277 л.с.,96588 км,JMZTB89A*00****50,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-9_2012_1238359558
922,Mazda,CX-5,2015,внедорожник,1 290 000,2.0,синий,передний,левый,бензин,не битый,1,,150 л.с.,66595 км,RUMKE197*FV****53,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2015_1057470167
923,Mazda,CX-7,2008,внедорожник,445 000,2.3,серебряный,полный,левый,бензин,не битый,2,5,238 л.с.,171885 км,JMZER893*00****60,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-7_2008_1616262952
924,Mazda,6,2007,седан,335 000,1.8,чёрный,передний,левый,бензин,не битый,4+,5,120 л.с.,200220 км,JMZGG128*81****97,механика,https://www.avito.ru/moskva/avtomobili/mazda_6_2007_1153683244
925,Mazda,6,2012,седан,890 000,2.0,синий,передний,левый,бензин,не битый,2,4,150 л.с.,115000 км,JMZGJ426*31****07,автомат,https://www.avito.ru/moskva/avtomobili/mazda_6_2012_1173410969
926,Mazda,5,2008,минивэн,535 000,1.8,чёрный,передний,левый,бензин,не битый,3,5,115 л.с.,91500 км,JMZCR198*80****93,механика,https://www.avito.ru/moskva/avtomobili/mazda_5_2008_1442063719
927,Mazda,Tribute,2005,внедорожник,350 000,2.3,серый,полный,левый,бензин,не битый,3,5,150 л.с.,166000 км,JMZCZ94Z*5K****83,механика,https://www.avito.ru/moskva/avtomobili/mazda_tribute_2005_963616305
928,Mazda,MX-5,2012,купе,1 200 000,2.0,синий,задний,левый,бензин,не битый,2,,160 л.с.,26000 км,JMZNC18F*00****57,автомат,https://www.avito.ru/moskva/avtomobili/mazda_mx-5_2012_1295319795
929,Mazda,6,2010,седан,525 000,1.8,чёрный,передний,левый,бензин,не битый,2,,120 л.с.,145750 км,JMZGH128*11****69,механика,https://www.avito.ru/moskva/avtomobili/mazda_6_2010_1267889339
930,Mazda,CX-5,2016,внедорожник,1 375 000,2.0,чёрный,передний,левый,бензин,не битый,1,,150 л.с.,36782 км,RUMKEC97*GV****51,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2016_1709225419
931,Mazda,3,2008,хетчбэк,375 000,1.6,золотой,передний,левый,бензин,не битый,1,5,105 л.с.,137000 км,JMZBK14Z*81****83,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2008_1225229307
932,Mazda,CX-9,2017,внедорожник,2 565 000,2.5,коричневый,полный,левый,бензин,не битый,1,,231 л.с.,3644 км,JMZTBEWY*00****28,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-9_2017_1378922501
933,Mazda,3,2006,хетчбэк,342 000,2.0,красный,передний,левый,бензин,не битый,3,,150 л.с.,223000 км,JMZBK14F*71****40,механика,https://www.avito.ru/moskva/avtomobili/mazda_3_2006_1623471325
934,Mazda,CX-7,2011,внедорожник,750 000,2.3,белый,полный,левый,бензин,не битый,1,,238 л.с.,137595 км,JMZER893*00****59,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-7_2011_1680816027
935,Mazda,3 MPS,2008,хетчбэк,400 000,2.3,белый,передний,левый,бензин,не битый,4+,,260 л.с.,140000 км,JMZBK14L*81****57,механика,https://www.avito.ru/moskva/avtomobili/mazda_3_mps_2008_1653821515
936,Mazda,CX-5,2018,внедорожник,1 626 000,2.0,белый,передний,левый,бензин,,,,150 л.с.,,RUMKE5W7*01****13,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2018_1486717944
937,Mazda,3,2010,седан,575 000,1.6,белый,передний,левый,бензин,не битый,2,4,105 л.с.,122000 км,JMZBL12Z*01****96,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2010_1357217890
938,Mazda,3,2012,хетчбэк,539 000,1.6,красный,передний,левый,бензин,не битый,1,5,105 л.с.,164472 км,JMZBL14Z*11****22,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2012_1357238236
939,Mazda,6,2010,седан,690 000,2.0,серый,передний,левый,бензин,не битый,3,,147 л.с.,80033 км,JMZGH12F*01****38,автомат,https://www.avito.ru/moskva/avtomobili/mazda_6_2010_1522999469
940,Mazda,3,2004,хетчбэк,297 000,1.6,оранжевый,передний,левый,бензин,не битый,4+,5,105 л.с.,143000 км,JMZBK14Z*51****00,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2004_1356489984
941,Mazda,6,2010,седан,775 000,2.0,красный,передний,левый,бензин,не битый,1,,147 л.с.,56867 км,JMZGH12F*01****34,автомат,https://www.avito.ru/moskva/avtomobili/mazda_6_2010_1205788904
942,Mazda,3,2013,хетчбэк,485 000,1.6,чёрный,передний,левый,бензин,не битый,4+,4,105 л.с.,108000 км,JMZBL14Z*11****62,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2013_1010919386
943,Mazda,3,2012,седан,619 000,1.6,коричневый,передний,левый,бензин,не битый,1,,105 л.с.,105803 км,JMZBL12Z*11****27,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2012_1518521637
944,Mazda,3,2007,хетчбэк,360 000,1.6,серебряный,передний,левый,бензин,не битый,3,5,105 л.с.,94000 км,JMZBK14Z*81****27,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2007_1564768569
945,Mazda,3,2007,седан,369 000,1.6,чёрный,передний,левый,бензин,не битый,3,,105 л.с.,224000 км,JMZBK12Z*81****17,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2007_1657905299
946,Mazda,3,2008,седан,395 000,2.0,серый,передний,левый,бензин,не битый,3,4,150 л.с.,165000 км,JMZBK12F*01****23,механика,https://www.avito.ru/moskva/avtomobili/mazda_3_2008_259098450
947,Mazda,6,2011,седан,730 000,2.0,чёрный,передний,левый,бензин,не битый,1,,147 л.с.,117567 км,JMZGH12F*01****12,автомат,https://www.avito.ru/moskva/avtomobili/mazda_6_2011_1655947030
948,Mazda,6,2016,седан,1 380 000,2.5,белый,передний,левый,бензин,не битый,2,4,192 л.с.,53000 км,RUMGJ523*GV****88,автомат,https://www.avito.ru/moskva/avtomobili/mazda_6_2016_1542865368
949,Mazda,6,2006,седан,275 000,1.8,синий,передний,левый,бензин,не битый,2,,120 л.с.,148100 км,JMZGG128*61****01,механика,https://www.avito.ru/moskva/avtomobili/mazda_6_2006_1289570987
950,Mazda,CX-5,2012,внедорожник,1 015 000,2.0,серый,полный,левый,бензин,не битый,1,,150 л.с.,117201 км,JMZKE897*00****72,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2012_1302819118
951,Mazda,MPV,2000,минивэн,199 000,2.5,серебряный,передний,правый,бензин,не битый,4+,5,170 л.с.,196000 км,LW5W****99,автомат,https://www.avito.ru/moskva/avtomobili/mazda_mpv_2000_1689150877
952,Mazda,CX-5,2018,внедорожник,1 980 000,2.0,чёрный,полный,левый,бензин,не битый,1,5,150 л.с.,12000 км,RUMKEEW7*00****64,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2018_1588908877
953,Mazda,6,2010,седан,589 000,1.8,серый,передний,левый,бензин,не битый,1,,120 л.с.,96150 км,JMZGH128*11****05,механика,https://www.avito.ru/moskva/avtomobili/mazda_6_2010_1585093533
954,Mazda,CX-5,2017,внедорожник,1 590 000,2.0,серый,передний,левый,бензин,не битый,1,5,150 л.с.,30000 км,RUMKE5W7*00****03,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2017_567221893
955,Mazda,6,2007,седан,375 000,1.8,синий,передний,левый,бензин,не битый,1,5,120 л.с.,128000 км,JMZGG128*81****97,механика,https://www.avito.ru/moskva/avtomobili/mazda_6_2007_1599079063
956,Mazda,3,2012,седан,575 000,1.6,чёрный,передний,левый,бензин,не битый,1,5,105 л.с.,97000 км,JMZBL12Z*11****99,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2012_1384713074
957,Mazda,6,2018,седан,1 583 000,2.5,синий,передний,левый,бензин,,,,192 л.с.,,RUMGJ523*02****06,автомат,https://www.avito.ru/moskva/avtomobili/mazda_6_2018_1188745940
958,Mazda,MX-5,2012,купе,1 200 000,2.0,синий,задний,левый,бензин,не битый,2,,160 л.с.,26000 км,JMZNC18F*00****57,автомат,https://www.avito.ru/moskva/avtomobili/mazda_mx-5_2012_1295319795
959,Mazda,CX-5,2018,внедорожник,1 710 500,2.0,серый,передний,левый,бензин,,,,150 л.с.,,RUMKE5W7*01****14,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2018_1724831483
