,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
1619,Mitsubishi,Outlander,2014,внедорожник,904 000,2.0,красный,полный,левый,бензин,не битый,1,5.0,146 л.с.,108018 км,Z8TXTGF2*EM****85,вариатор,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2014_1529151280
1620,Mitsubishi,Pajero Sport,2018,внедорожник,2 340 000,2.4,серый,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGJKS1*HM****05,механика,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1048785846
1621,Mitsubishi,Pajero Sport,2018,внедорожник,2 803 000,2.4,белый,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****00,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1495719725
1622,Mitsubishi,Pajero Sport,2018,внедорожник,2 803 000,2.4,белый,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****01,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1535889549
1623,Mitsubishi,Pajero Sport,2018,внедорожник,2 798 000,2.4,серебряный,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****04,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1015580523
1624,Mitsubishi,Pajero Sport,2018,внедорожник,2 998 000,2.4,серебряный,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****73,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1484407912
1625,Mitsubishi,Pajero Sport,2018,внедорожник,2 798 000,2.4,чёрный,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****98,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_950533908
1626,Mitsubishi,Pajero Sport,2018,внедорожник,2 798 000,2.4,чёрный,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****94,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1341184155
1627,Mitsubishi,Pajero Sport,2018,внедорожник,2 798 000,2.4,чёрный,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****99,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_938063706
1628,Mitsubishi,Pajero Sport,2018,внедорожник,2 798 000,2.4,серый,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****90,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1279166000
1629,Mitsubishi,Pajero Sport,2018,внедорожник,2 798 000,2.4,серый,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****88,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1610092794
1630,Mitsubishi,Pajero Sport,2018,внедорожник,2 798 000,2.4,серый,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****92,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1115235586
1631,Mitsubishi,Outlander,2018,внедорожник,1 845 000,2.0,белый,передний,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*KM****90,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1405378587
1632,Mitsubishi,Outlander,2018,внедорожник,1 712 000,2.0,серый,передний,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*KM****24,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1342874574
1633,Mitsubishi,Outlander,2018,внедорожник,1 842 000,2.0,чёрный,передний,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*KM****58,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1436697484
1634,Mitsubishi,Outlander,2018,внедорожник,1 842 000,2.0,синий,передний,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*KM****50,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1668247259
1635,Mitsubishi,Chariot,2000,минивэн,270 000,2.4,белый,передний,правый,бензин,не битый,3,,165 л.с.,234000 км,2345678****76,автомат,https://www.avito.ru/moskva_zelenograd/avtomobili/mitsubishi_chariot_2000_1536829048
1636,Mitsubishi,Outlander,2018,внедорожник,1 951 000,2.0,белый,полный,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*KM****27,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1433431545
1637,Mitsubishi,Outlander,2018,внедорожник,1 951 000,2.0,белый,полный,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*KM****29,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1340705866
1638,Mitsubishi,Eclipse Cross,2018,внедорожник,2 195 000,1.5,чёрный,полный,левый,бензин,,,5.0,150 л.с.,,JMBXTGK1*JZ****09,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_eclipse_cross_2018_1690652369
1639,Mitsubishi,Eclipse Cross,2018,внедорожник,1 790 000,1.5,коричневый,полный,левый,бензин,не битый,1,5.0,150 л.с.,15 км,JMBXTGK1*JZ****05,вариатор,https://www.avito.ru/moskva/avtomobili/mitsubishi_eclipse_cross_2018_1485046943
1640,Mitsubishi,Outlander,2018,внедорожник,1 948 000,2.0,серый,полный,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*KM****25,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1111312756
1641,Mitsubishi,Pajero Sport,2018,внедорожник,2 882 000,3.0,белый,полный,левый,бензин,,,5.0,209 л.с.,,MMCGUKS5*JH****34,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1601476411
1642,Mitsubishi,Outlander,2018,внедорожник,1 948 000,2.0,серый,полный,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*KM****22,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1596304738
1643,Mitsubishi,Lancer,2008,седан,410 000,1.8,серый,передний,левый,бензин,не битый,3,4.0,140 л.с.,58000 км,JMBSTCY3*8U****51,вариатор,https://www.avito.ru/moskva/avtomobili/mitsubishi_lancer_2008_1640528358
1644,Mitsubishi,Outlander,2018,внедорожник,1 948 000,2.0,серый,полный,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*KM****25,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1111312756
1645,Mitsubishi,Pajero Sport,2018,внедорожник,2 882 000,3.0,белый,полный,левый,бензин,,,5.0,209 л.с.,,MMCGUKS5*JH****34,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1601476411
1646,Mitsubishi,Outlander,2018,внедорожник,1 948 000,2.0,серый,полный,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*KM****22,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1596304738
1647,Mitsubishi,Outlander,2018,внедорожник,1 951 000,2.0,белый,полный,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*KM****47,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1690161168
1648,Mitsubishi,Outlander,2018,внедорожник,1 948 000,2.0,серебряный,полный,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*KM****14,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1116071831
